Store_Id,Store_name,Product ID,Product Name,Department,Category,Price,Stock Availability,Aisle Location,Store-Specific Notes
1144,NEW IN TOWN,1212,Apple MacBook Air,APPLIANCES,Electronics,1515,No (Restocking in 2 days),Aisle 18,
1144,NEW IN TOWN,2212,Nike Running Shoes,SHOES,Footwear,177,No (Restocking in 2 days),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1213,Apple MacBook Air,APPLIANCES,Electronics,2708,No (Restocking in 2 days),Aisle 14,Limited to 2 per customer
1144,NEW IN TOWN,2213,Adidas Sneakers,SHOES,Footwear,228,No (Restocking in 2 days),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1214,LG Refrigerator,APPLIANCES,Electronics,2957,No (Restocking in 2 days),Aisle 18,Limited to 2 per customer
1144,NEW IN TOWN,2214,Asics Trail Shoes,SHOES,Footwear,96,Yes (64 units),Aisle 9,
1144,NEW IN TOWN,1215,Bose Sound System,APPLIANCES,Electronics,2842,Yes (77 units),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2215,Puma Sports Shoes,SHOES,Footwear,234,Yes (71 units),Aisle 17,Limited to 1 per customer
1144,NEW IN TOWN,1216,Apple MacBook Air,APPLIANCES,Electronics,1367,No (Restocking in 2 days),Aisle 4,Limited to 2 per customer
1144,NEW IN TOWN,2216,Asics Trail Shoes,SHOES,Footwear,217,Yes (96 units),Aisle 4,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1217,Samsung Galaxy S23,APPLIANCES,Electronics,2639,No (Restocking in 2 days),Aisle 2,Online order available
1144,NEW IN TOWN,2217,Nike Running Shoes,SHOES,Footwear,147,No (Restocking in 2 days),Aisle 17,
1144,NEW IN TOWN,1218,Panasonic Microwave,APPLIANCES,Electronics,496,Yes (96 units),Aisle 1,
1144,NEW IN TOWN,2218,Under Armour Trainers,SHOES,Footwear,211,Yes (44 units),Aisle 8,Alternative: Adidas available
1144,NEW IN TOWN,1219,Panasonic Microwave,APPLIANCES,Electronics,424,No (Restocking in 2 days),Aisle 12,
1144,NEW IN TOWN,2219,Asics Trail Shoes,SHOES,Footwear,59,Yes (27 units),Aisle 12,Alternative: Adidas available
1144,NEW IN TOWN,1220,Sony 55-inch TV,APPLIANCES,Electronics,758,No (Restocking in 2 days),Aisle 6,Limited to 2 per customer
1144,NEW IN TOWN,2220,Vans Skate Shoes,SHOES,Footwear,125,Yes (64 units),Aisle 4,
1144,NEW IN TOWN,1221,Sony 55-inch TV,APPLIANCES,Electronics,468,Yes (39 units),Aisle 18,10% discount for members
1144,NEW IN TOWN,2221,Puma Sports Shoes,SHOES,Footwear,194,No (Restocking in 2 days),Aisle 15,
1144,NEW IN TOWN,1222,Fitbit Smartwatch,APPLIANCES,Electronics,597,No (Restocking in 2 days),Aisle 3,Online order available
1144,NEW IN TOWN,2222,Skechers Casual Shoes,SHOES,Footwear,57,Yes (84 units),Aisle 5,Alternative: Adidas available
1144,NEW IN TOWN,1223,Sony 55-inch TV,APPLIANCES,Electronics,2297,No (Restocking in 2 days),Aisle 7,10% discount for members
1144,NEW IN TOWN,2223,New Balance Joggers,SHOES,Footwear,223,No (Restocking in 2 days),Aisle 7,Alternative: Adidas available
1144,NEW IN TOWN,1224,Apple iPhone 15,APPLIANCES,Electronics,511,No (Restocking in 2 days),Aisle 16,Online order available
1144,NEW IN TOWN,2224,Vans Skate Shoes,SHOES,Footwear,260,No (Restocking in 2 days),Aisle 14,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1225,Samsung Galaxy S23,APPLIANCES,Electronics,198,Yes (53 units),Aisle 20,Limited to 2 per customer
1144,NEW IN TOWN,2225,Under Armour Trainers,SHOES,Footwear,164,No (Restocking in 2 days),Aisle 13,Alternative: Adidas available
1144,NEW IN TOWN,1226,Fitbit Smartwatch,APPLIANCES,Electronics,165,Yes (28 units),Aisle 2,Limited to 2 per customer
1144,NEW IN TOWN,2226,Converse Chuck Taylor,SHOES,Footwear,170,No (Restocking in 2 days),Aisle 2,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1227,Apple iPhone 15,APPLIANCES,Electronics,1209,No (Restocking in 2 days),Aisle 1,Online order available
1144,NEW IN TOWN,2227,New Balance Joggers,SHOES,Footwear,258,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1228,Breville Coffee Machine,APPLIANCES,Electronics,362,Yes (49 units),Aisle 12,
1144,NEW IN TOWN,2228,Asics Trail Shoes,SHOES,Footwear,92,No (Restocking in 2 days),Aisle 4,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1229,Apple MacBook Air,APPLIANCES,Electronics,836,No (Restocking in 2 days),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2229,Adidas Sneakers,SHOES,Footwear,243,Yes (94 units),Aisle 7,
1144,NEW IN TOWN,1230,Bose Sound System,APPLIANCES,Electronics,2853,Yes (98 units),Aisle 16,10% discount for members
1144,NEW IN TOWN,2230,New Balance Joggers,SHOES,Footwear,241,No (Restocking in 2 days),Aisle 1,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1231,Fitbit Smartwatch,APPLIANCES,Electronics,2905,Yes (66 units),Aisle 1,Online order available
1144,NEW IN TOWN,2231,New Balance Joggers,SHOES,Footwear,190,Yes (15 units),Aisle 5,Limited to 1 per customer
1144,NEW IN TOWN,1232,Breville Coffee Machine,APPLIANCES,Electronics,659,Yes (41 units),Aisle 14,
1144,NEW IN TOWN,2232,Skechers Casual Shoes,SHOES,Footwear,298,Yes (15 units),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1233,Breville Coffee Machine,APPLIANCES,Electronics,2495,No (Restocking in 2 days),Aisle 15,10% discount for members
1144,NEW IN TOWN,2233,Converse Chuck Taylor,SHOES,Footwear,185,Yes (34 units),Aisle 20,
1144,NEW IN TOWN,1234,Bose Sound System,APPLIANCES,Electronics,1693,No (Restocking in 2 days),Aisle 2,Online order available
1144,NEW IN TOWN,2234,Asics Trail Shoes,SHOES,Footwear,168,No (Restocking in 2 days),Aisle 16,Alternative: Adidas available
1144,NEW IN TOWN,1235,Bose Sound System,APPLIANCES,Electronics,2827,No (Restocking in 2 days),Aisle 20,
1144,NEW IN TOWN,2235,Converse Chuck Taylor,SHOES,Footwear,221,Yes (81 units),Aisle 8,Alternative: Adidas available
1144,NEW IN TOWN,1236,Samsung Galaxy S23,APPLIANCES,Electronics,2330,Yes (84 units),Aisle 15,Online order available
1144,NEW IN TOWN,2236,Puma Sports Shoes,SHOES,Footwear,299,Yes (76 units),Aisle 16,
1144,NEW IN TOWN,1237,Panasonic Microwave,APPLIANCES,Electronics,1352,No (Restocking in 2 days),Aisle 19,10% discount for members
1144,NEW IN TOWN,2237,Reebok Walking Shoes,SHOES,Footwear,294,No (Restocking in 2 days),Aisle 3,Limited to 1 per customer
1144,NEW IN TOWN,1238,Apple iPhone 15,APPLIANCES,Electronics,2476,Yes (25 units),Aisle 12,
1144,NEW IN TOWN,2238,New Balance Joggers,SHOES,Footwear,223,No (Restocking in 2 days),Aisle 5,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1239,LG Refrigerator,APPLIANCES,Electronics,602,Yes (88 units),Aisle 6,Limited to 2 per customer
1144,NEW IN TOWN,2239,Reebok Walking Shoes,SHOES,Footwear,231,No (Restocking in 2 days),Aisle 20,
1144,NEW IN TOWN,1240,Sony 55-inch TV,APPLIANCES,Electronics,2037,Yes (63 units),Aisle 2,Online order available
1144,NEW IN TOWN,2240,Adidas Sneakers,SHOES,Footwear,64,No (Restocking in 2 days),Aisle 10,
1144,NEW IN TOWN,1241,Apple MacBook Air,APPLIANCES,Electronics,2273,Yes (29 units),Aisle 2,
1144,NEW IN TOWN,2241,Puma Sports Shoes,SHOES,Footwear,184,Yes (25 units),Aisle 15,Limited to 1 per customer
1144,NEW IN TOWN,1242,Breville Coffee Machine,APPLIANCES,Electronics,1193,Yes (36 units),Aisle 18,10% discount for members
1144,NEW IN TOWN,2242,Asics Trail Shoes,SHOES,Footwear,240,Yes (90 units),Aisle 18,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1243,Breville Coffee Machine,APPLIANCES,Electronics,796,Yes (88 units),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2243,Reebok Walking Shoes,SHOES,Footwear,251,No (Restocking in 2 days),Aisle 6,
1144,NEW IN TOWN,1244,Panasonic Microwave,APPLIANCES,Electronics,249,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,2244,Skechers Casual Shoes,SHOES,Footwear,278,No (Restocking in 2 days),Aisle 3,
1144,NEW IN TOWN,1245,Samsung Galaxy S23,APPLIANCES,Electronics,373,No (Restocking in 2 days),Aisle 13,Online order available
1144,NEW IN TOWN,2245,Nike Running Shoes,SHOES,Footwear,255,No (Restocking in 2 days),Aisle 18,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1246,LG Refrigerator,APPLIANCES,Electronics,2882,Yes (51 units),Aisle 13,10% discount for members
1144,NEW IN TOWN,2246,Nike Running Shoes,SHOES,Footwear,156,No (Restocking in 2 days),Aisle 17,
1144,NEW IN TOWN,1247,Fitbit Smartwatch,APPLIANCES,Electronics,2576,Yes (25 units),Aisle 20,Limited to 2 per customer
1144,NEW IN TOWN,2247,Nike Running Shoes,SHOES,Footwear,99,Yes (30 units),Aisle 7,Alternative: Adidas available
1144,NEW IN TOWN,1248,Dyson Vacuum Cleaner,APPLIANCES,Electronics,688,Yes (60 units),Aisle 17,Online order available
1144,NEW IN TOWN,2248,New Balance Joggers,SHOES,Footwear,203,No (Restocking in 2 days),Aisle 3,Limited to 1 per customer
1144,NEW IN TOWN,1249,Apple MacBook Air,APPLIANCES,Electronics,1800,No (Restocking in 2 days),Aisle 8,10% discount for members
1144,NEW IN TOWN,2249,Nike Running Shoes,SHOES,Footwear,149,Yes (59 units),Aisle 10,Limited to 1 per customer
1144,NEW IN TOWN,1250,LG Refrigerator,APPLIANCES,Electronics,2913,No (Restocking in 2 days),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2250,Nike Running Shoes,SHOES,Footwear,108,No (Restocking in 2 days),Aisle 4,Limited to 1 per customer
1144,NEW IN TOWN,1251,Apple MacBook Air,APPLIANCES,Electronics,1090,Yes (68 units),Aisle 14,Online order available
1144,NEW IN TOWN,2251,Converse Chuck Taylor,SHOES,Footwear,49,No (Restocking in 2 days),Aisle 4,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1252,Breville Coffee Machine,APPLIANCES,Electronics,2330,No (Restocking in 2 days),Aisle 9,
1144,NEW IN TOWN,2252,Under Armour Trainers,SHOES,Footwear,102,Yes (58 units),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1253,Fitbit Smartwatch,APPLIANCES,Electronics,916,No (Restocking in 2 days),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2253,Vans Skate Shoes,SHOES,Footwear,274,Yes (91 units),Aisle 17,Alternative: Adidas available
1144,NEW IN TOWN,1254,Panasonic Microwave,APPLIANCES,Electronics,1506,Yes (18 units),Aisle 13,Online order available
1144,NEW IN TOWN,2254,Adidas Sneakers,SHOES,Footwear,135,Yes (83 units),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1255,LG Refrigerator,APPLIANCES,Electronics,1049,No (Restocking in 2 days),Aisle 16,Online order available
1144,NEW IN TOWN,2255,Nike Running Shoes,SHOES,Footwear,196,Yes (84 units),Aisle 1,Limited to 1 per customer
1144,NEW IN TOWN,1256,Sony 55-inch TV,APPLIANCES,Electronics,1155,Yes (29 units),Aisle 11,
1144,NEW IN TOWN,2256,New Balance Joggers,SHOES,Footwear,298,No (Restocking in 2 days),Aisle 15,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1257,Bose Sound System,APPLIANCES,Electronics,1213,Yes (77 units),Aisle 10,10% discount for members
1144,NEW IN TOWN,2257,Skechers Casual Shoes,SHOES,Footwear,128,Yes (95 units),Aisle 8,Alternative: Adidas available
1144,NEW IN TOWN,1258,Samsung Galaxy S23,APPLIANCES,Electronics,155,Yes (25 units),Aisle 17,
1144,NEW IN TOWN,2258,Adidas Sneakers,SHOES,Footwear,90,Yes (17 units),Aisle 11,Alternative: Adidas available
1144,NEW IN TOWN,1259,Panasonic Microwave,APPLIANCES,Electronics,2782,Yes (36 units),Aisle 9,10% discount for members
1144,NEW IN TOWN,2259,Asics Trail Shoes,SHOES,Footwear,177,Yes (79 units),Aisle 6,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1260,Fitbit Smartwatch,APPLIANCES,Electronics,2086,Yes (68 units),Aisle 6,
1144,NEW IN TOWN,2260,Under Armour Trainers,SHOES,Footwear,90,No (Restocking in 2 days),Aisle 20,
1144,NEW IN TOWN,1261,Sony 55-inch TV,APPLIANCES,Electronics,2058,Yes (16 units),Aisle 11,
1144,NEW IN TOWN,2261,Adidas Sneakers,SHOES,Footwear,287,Yes (70 units),Aisle 1,Limited to 1 per customer
1144,NEW IN TOWN,1262,Dyson Vacuum Cleaner,APPLIANCES,Electronics,1523,No (Restocking in 2 days),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2262,Converse Chuck Taylor,SHOES,Footwear,291,Yes (41 units),Aisle 1,Alternative: Adidas available
1144,NEW IN TOWN,1263,Bose Sound System,APPLIANCES,Electronics,1533,Yes (14 units),Aisle 6,Online order available
1144,NEW IN TOWN,2263,New Balance Joggers,SHOES,Footwear,154,Yes (65 units),Aisle 20,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1264,Sony 55-inch TV,APPLIANCES,Electronics,782,No (Restocking in 2 days),Aisle 6,Online order available
1144,NEW IN TOWN,2264,Vans Skate Shoes,SHOES,Footwear,138,Yes (30 units),Aisle 11,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1265,Samsung Galaxy S23,APPLIANCES,Electronics,1649,Yes (84 units),Aisle 5,
1144,NEW IN TOWN,2265,Vans Skate Shoes,SHOES,Footwear,243,No (Restocking in 2 days),Aisle 11,Alternative: Adidas available
1144,NEW IN TOWN,1266,Bose Sound System,APPLIANCES,Electronics,1348,Yes (90 units),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2266,Puma Sports Shoes,SHOES,Footwear,292,Yes (96 units),Aisle 16,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1267,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2316,No (Restocking in 2 days),Aisle 16,
1144,NEW IN TOWN,2267,Skechers Casual Shoes,SHOES,Footwear,206,No (Restocking in 2 days),Aisle 2,
1144,NEW IN TOWN,1268,LG Refrigerator,APPLIANCES,Electronics,2755,Yes (54 units),Aisle 13,Limited to 2 per customer
1144,NEW IN TOWN,2268,Puma Sports Shoes,SHOES,Footwear,207,No (Restocking in 2 days),Aisle 18,Limited to 1 per customer
1144,NEW IN TOWN,1269,Breville Coffee Machine,APPLIANCES,Electronics,1156,Yes (99 units),Aisle 10,Online order available
1144,NEW IN TOWN,2269,Skechers Casual Shoes,SHOES,Footwear,242,Yes (79 units),Aisle 19,
1144,NEW IN TOWN,1270,Breville Coffee Machine,APPLIANCES,Electronics,2741,Yes (86 units),Aisle 1,
1144,NEW IN TOWN,2270,Asics Trail Shoes,SHOES,Footwear,144,Yes (36 units),Aisle 10,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1271,Bose Sound System,APPLIANCES,Electronics,120,No (Restocking in 2 days),Aisle 19,10% discount for members
1144,NEW IN TOWN,2271,Asics Trail Shoes,SHOES,Footwear,235,Yes (91 units),Aisle 9,
1144,NEW IN TOWN,1272,Samsung Galaxy S23,APPLIANCES,Electronics,2104,No (Restocking in 2 days),Aisle 18,Online order available
1144,NEW IN TOWN,2272,Adidas Sneakers,SHOES,Footwear,80,No (Restocking in 2 days),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1273,Bose Sound System,APPLIANCES,Electronics,2086,Yes (46 units),Aisle 7,Online order available
1144,NEW IN TOWN,2273,New Balance Joggers,SHOES,Footwear,232,No (Restocking in 2 days),Aisle 20,Limited to 1 per customer
1144,NEW IN TOWN,1274,Apple iPhone 15,APPLIANCES,Electronics,1049,No (Restocking in 2 days),Aisle 4,Online order available
1144,NEW IN TOWN,2274,Converse Chuck Taylor,SHOES,Footwear,49,Yes (56 units),Aisle 20,
1144,NEW IN TOWN,1275,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2763,No (Restocking in 2 days),Aisle 7,Online order available
1144,NEW IN TOWN,2275,Skechers Casual Shoes,SHOES,Footwear,285,Yes (33 units),Aisle 6,Limited to 1 per customer
1144,NEW IN TOWN,1276,Apple iPhone 15,APPLIANCES,Electronics,918,Yes (93 units),Aisle 10,
1144,NEW IN TOWN,2276,Adidas Sneakers,SHOES,Footwear,275,No (Restocking in 2 days),Aisle 12,Alternative: Adidas available
1144,NEW IN TOWN,1277,Apple iPhone 15,APPLIANCES,Electronics,1695,No (Restocking in 2 days),Aisle 13,
1144,NEW IN TOWN,2277,Converse Chuck Taylor,SHOES,Footwear,242,No (Restocking in 2 days),Aisle 1,
1144,NEW IN TOWN,1278,LG Refrigerator,APPLIANCES,Electronics,2515,Yes (78 units),Aisle 5,Online order available
1144,NEW IN TOWN,2278,Adidas Sneakers,SHOES,Footwear,217,Yes (50 units),Aisle 17,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1279,Samsung Galaxy S23,APPLIANCES,Electronics,114,Yes (91 units),Aisle 4,10% discount for members
1144,NEW IN TOWN,2279,New Balance Joggers,SHOES,Footwear,111,No (Restocking in 2 days),Aisle 19,
1144,NEW IN TOWN,1280,Breville Coffee Machine,APPLIANCES,Electronics,227,Yes (74 units),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2280,Asics Trail Shoes,SHOES,Footwear,90,No (Restocking in 2 days),Aisle 4,Limited to 1 per customer
1144,NEW IN TOWN,1281,Samsung Galaxy S23,APPLIANCES,Electronics,2106,Yes (77 units),Aisle 12,Limited to 2 per customer
1144,NEW IN TOWN,2281,Skechers Casual Shoes,SHOES,Footwear,57,Yes (81 units),Aisle 6,
1144,NEW IN TOWN,1282,LG Refrigerator,APPLIANCES,Electronics,2965,No (Restocking in 2 days),Aisle 14,Limited to 2 per customer
1144,NEW IN TOWN,2282,Converse Chuck Taylor,SHOES,Footwear,81,No (Restocking in 2 days),Aisle 1,Alternative: Adidas available
1144,NEW IN TOWN,1283,Dyson Vacuum Cleaner,APPLIANCES,Electronics,1595,No (Restocking in 2 days),Aisle 12,Online order available
1144,NEW IN TOWN,2283,Converse Chuck Taylor,SHOES,Footwear,188,Yes (42 units),Aisle 6,
1144,NEW IN TOWN,1284,Samsung Galaxy S23,APPLIANCES,Electronics,1134,No (Restocking in 2 days),Aisle 1,Online order available
1144,NEW IN TOWN,2284,Asics Trail Shoes,SHOES,Footwear,171,No (Restocking in 2 days),Aisle 5,Alternative: Adidas available
1144,NEW IN TOWN,1285,Fitbit Smartwatch,APPLIANCES,Electronics,1704,Yes (97 units),Aisle 9,
1144,NEW IN TOWN,2285,Asics Trail Shoes,SHOES,Footwear,56,Yes (40 units),Aisle 13,Limited to 1 per customer
1144,NEW IN TOWN,1286,Bose Sound System,APPLIANCES,Electronics,883,No (Restocking in 2 days),Aisle 4,10% discount for members
1144,NEW IN TOWN,2286,Asics Trail Shoes,SHOES,Footwear,176,Yes (53 units),Aisle 20,Alternative: Adidas available
1144,NEW IN TOWN,1287,Apple MacBook Air,APPLIANCES,Electronics,1267,No (Restocking in 2 days),Aisle 10,10% discount for members
1144,NEW IN TOWN,2287,Vans Skate Shoes,SHOES,Footwear,187,No (Restocking in 2 days),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1288,Apple MacBook Air,APPLIANCES,Electronics,2317,Yes (39 units),Aisle 12,
1144,NEW IN TOWN,2288,Adidas Sneakers,SHOES,Footwear,134,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1289,Fitbit Smartwatch,APPLIANCES,Electronics,2430,Yes (33 units),Aisle 19,
1144,NEW IN TOWN,2289,Adidas Sneakers,SHOES,Footwear,80,Yes (58 units),Aisle 18,
1144,NEW IN TOWN,1290,Apple MacBook Air,APPLIANCES,Electronics,221,No (Restocking in 2 days),Aisle 12,Online order available
1144,NEW IN TOWN,2290,Under Armour Trainers,SHOES,Footwear,230,Yes (47 units),Aisle 7,
1144,NEW IN TOWN,1291,Panasonic Microwave,APPLIANCES,Electronics,732,No (Restocking in 2 days),Aisle 2,Online order available
1144,NEW IN TOWN,2291,Reebok Walking Shoes,SHOES,Footwear,138,No (Restocking in 2 days),Aisle 19,Alternative: Adidas available
1144,NEW IN TOWN,1292,Samsung Galaxy S23,APPLIANCES,Electronics,1098,Yes (41 units),Aisle 9,10% discount for members
1144,NEW IN TOWN,2292,Under Armour Trainers,SHOES,Footwear,83,No (Restocking in 2 days),Aisle 6,Alternative: Adidas available
1144,NEW IN TOWN,1293,Bose Sound System,APPLIANCES,Electronics,687,No (Restocking in 2 days),Aisle 3,
1144,NEW IN TOWN,2293,Vans Skate Shoes,SHOES,Footwear,85,No (Restocking in 2 days),Aisle 20,Limited to 1 per customer
1144,NEW IN TOWN,1294,Sony 55-inch TV,APPLIANCES,Electronics,1354,No (Restocking in 2 days),Aisle 13,
1144,NEW IN TOWN,2294,Reebok Walking Shoes,SHOES,Footwear,82,No (Restocking in 2 days),Aisle 14,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1295,Apple MacBook Air,APPLIANCES,Electronics,1518,No (Restocking in 2 days),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2295,Vans Skate Shoes,SHOES,Footwear,156,No (Restocking in 2 days),Aisle 7,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1296,LG Refrigerator,APPLIANCES,Electronics,592,Yes (22 units),Aisle 3,Online order available
1144,NEW IN TOWN,2296,Reebok Walking Shoes,SHOES,Footwear,225,No (Restocking in 2 days),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1297,Fitbit Smartwatch,APPLIANCES,Electronics,2285,No (Restocking in 2 days),Aisle 1,10% discount for members
1144,NEW IN TOWN,2297,Adidas Sneakers,SHOES,Footwear,233,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1298,LG Refrigerator,APPLIANCES,Electronics,2901,No (Restocking in 2 days),Aisle 9,10% discount for members
1144,NEW IN TOWN,2298,Puma Sports Shoes,SHOES,Footwear,148,No (Restocking in 2 days),Aisle 6,Limited to 1 per customer
1144,NEW IN TOWN,1299,Breville Coffee Machine,APPLIANCES,Electronics,2786,No (Restocking in 2 days),Aisle 19,
1144,NEW IN TOWN,2299,Puma Sports Shoes,SHOES,Footwear,102,Yes (53 units),Aisle 5,Limited to 1 per customer
1144,NEW IN TOWN,1300,Samsung Galaxy S23,APPLIANCES,Electronics,1954,No (Restocking in 2 days),Aisle 4,10% discount for members
1144,NEW IN TOWN,2300,New Balance Joggers,SHOES,Footwear,253,Yes (49 units),Aisle 7,
1144,NEW IN TOWN,1301,Samsung Galaxy S23,APPLIANCES,Electronics,2059,No (Restocking in 2 days),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2301,Converse Chuck Taylor,SHOES,Footwear,72,No (Restocking in 2 days),Aisle 13,Alternative: Adidas available
1144,NEW IN TOWN,1302,Samsung Galaxy S23,APPLIANCES,Electronics,2664,No (Restocking in 2 days),Aisle 20,
1144,NEW IN TOWN,2302,Skechers Casual Shoes,SHOES,Footwear,235,No (Restocking in 2 days),Aisle 20,Limited to 1 per customer
1144,NEW IN TOWN,1303,LG Refrigerator,APPLIANCES,Electronics,2103,Yes (36 units),Aisle 3,10% discount for members
1144,NEW IN TOWN,2303,Nike Running Shoes,SHOES,Footwear,123,Yes (69 units),Aisle 19,Alternative: Adidas available
1144,NEW IN TOWN,1304,Breville Coffee Machine,APPLIANCES,Electronics,1450,No (Restocking in 2 days),Aisle 4,10% discount for members
1144,NEW IN TOWN,2304,Reebok Walking Shoes,SHOES,Footwear,268,Yes (45 units),Aisle 15,Limited to 1 per customer
1144,NEW IN TOWN,1305,Fitbit Smartwatch,APPLIANCES,Electronics,2681,No (Restocking in 2 days),Aisle 19,Online order available
1144,NEW IN TOWN,2305,Vans Skate Shoes,SHOES,Footwear,204,No (Restocking in 2 days),Aisle 2,
1144,NEW IN TOWN,1306,Sony 55-inch TV,APPLIANCES,Electronics,2211,No (Restocking in 2 days),Aisle 4,Online order available
1144,NEW IN TOWN,2306,Skechers Casual Shoes,SHOES,Footwear,283,No (Restocking in 2 days),Aisle 18,
1144,NEW IN TOWN,1307,LG Refrigerator,APPLIANCES,Electronics,880,No (Restocking in 2 days),Aisle 1,Online order available
1144,NEW IN TOWN,2307,Converse Chuck Taylor,SHOES,Footwear,208,Yes (16 units),Aisle 17,
1144,NEW IN TOWN,1308,Breville Coffee Machine,APPLIANCES,Electronics,2131,No (Restocking in 2 days),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2308,New Balance Joggers,SHOES,Footwear,151,No (Restocking in 2 days),Aisle 6,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1309,Bose Sound System,APPLIANCES,Electronics,2904,Yes (84 units),Aisle 17,Online order available
1144,NEW IN TOWN,2309,Nike Running Shoes,SHOES,Footwear,146,Yes (96 units),Aisle 15,
1144,NEW IN TOWN,1310,Apple iPhone 15,APPLIANCES,Electronics,867,No (Restocking in 2 days),Aisle 17,10% discount for members
1144,NEW IN TOWN,2310,Vans Skate Shoes,SHOES,Footwear,73,Yes (91 units),Aisle 6,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1311,Breville Coffee Machine,APPLIANCES,Electronics,2420,No (Restocking in 2 days),Aisle 10,
1144,NEW IN TOWN,2311,Asics Trail Shoes,SHOES,Footwear,225,No (Restocking in 2 days),Aisle 2,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1312,Apple MacBook Air,APPLIANCES,Electronics,803,Yes (23 units),Aisle 16,Online order available
1144,NEW IN TOWN,2312,Reebok Walking Shoes,SHOES,Footwear,171,No (Restocking in 2 days),Aisle 2,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1313,Apple MacBook Air,APPLIANCES,Electronics,892,No (Restocking in 2 days),Aisle 15,Online order available
1144,NEW IN TOWN,2313,Converse Chuck Taylor,SHOES,Footwear,234,No (Restocking in 2 days),Aisle 17,
1144,NEW IN TOWN,1314,LG Refrigerator,APPLIANCES,Electronics,2182,No (Restocking in 2 days),Aisle 4,Limited to 2 per customer
1144,NEW IN TOWN,2314,Vans Skate Shoes,SHOES,Footwear,184,No (Restocking in 2 days),Aisle 8,Alternative: Adidas available
1144,NEW IN TOWN,1315,Apple MacBook Air,APPLIANCES,Electronics,2481,Yes (90 units),Aisle 11,Limited to 2 per customer
1144,NEW IN TOWN,2315,Adidas Sneakers,SHOES,Footwear,258,No (Restocking in 2 days),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1316,Panasonic Microwave,APPLIANCES,Electronics,1605,No (Restocking in 2 days),Aisle 16,Limited to 2 per customer
1144,NEW IN TOWN,2316,New Balance Joggers,SHOES,Footwear,137,Yes (68 units),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1317,Apple MacBook Air,APPLIANCES,Electronics,1032,Yes (79 units),Aisle 7,10% discount for members
1144,NEW IN TOWN,2317,New Balance Joggers,SHOES,Footwear,165,No (Restocking in 2 days),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1318,Apple MacBook Air,APPLIANCES,Electronics,688,Yes (38 units),Aisle 5,10% discount for members
1144,NEW IN TOWN,2318,Reebok Walking Shoes,SHOES,Footwear,87,No (Restocking in 2 days),Aisle 2,Buy 1 Get 1 50% Off
